student_id,lecture_watch_pct,checklist_pct,attended_live_class,attended_group_discussion,qa_participation_pct,dropout,recommended_activities
S952,77,87,0,1,98,0,Attend live classes to get real-time support and stay engaged.
S953,44,48,1,1,4,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S954,98,53,0,1,35,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S955,68,54,0,1,59,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S956,92,89,1,1,64,0,"Good Job, You did Well in the Week. Keep the momentum"
S957,76,26,0,1,47,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S958,79,100,1,1,48,0,Participate more in Q&A to clarify doubts and boost retention.
S959,81,84,0,0,60,1,Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.
S960,78,69,1,1,44,1,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S961,82,64,0,1,84,1,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.
S962,96,70,1,0,70,1,Join group discussions to improve collaboration and communication skills.
S963,73,74,1,1,71,1,"Good Job, You did Well in the Week. Keep the momentum"
S964,84,76,1,1,25,0,Participate more in Q&A to clarify doubts and boost retention.
S965,68,75,0,1,48,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S966,98,66,0,0,42,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S967,56,61,0,1,24,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S968,100,62,0,1,59,0,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S969,69,61,1,1,36,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S970,41,85,1,0,66,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.
S971,72,75,1,1,23,1,Participate more in Q&A to clarify doubts and boost retention.
S972,56,15,1,1,92,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S973,86,76,1,0,27,0,Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S974,56,68,1,1,55,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S975,61,64,1,0,69,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Join group discussions to improve collaboration and communication skills.
S976,32,58,1,1,35,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S977,60,85,1,0,71,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Join group discussions to improve collaboration and communication skills.
S978,21,82,1,1,19,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S979,38,51,0,0,86,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.
S980,85,72,0,0,50,1,Attend live classes to get real-time support and stay engaged.;Join group discussions to improve collaboration and communication skills.;Participate more in Q&A to clarify doubts and boost retention.
S981,85,47,0,1,35,1,Make sure to complete all checklist items to stay on track.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S982,78,40,1,1,42,0,Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S983,50,53,1,1,70,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.
S984,69,80,0,1,35,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Attend live classes to get real-time support and stay engaged.;Participate more in Q&A to clarify doubts and boost retention.
S985,69,82,1,1,31,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S986,46,74,1,1,44,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S987,100,78,1,1,20,0,Participate more in Q&A to clarify doubts and boost retention.
S988,87,74,1,1,95,1,"Good Job, You did Well in the Week. Keep the momentum"
S989,65,53,1,1,35,0,Increase your lecture video completion to at least 80% to strengthen understanding.;Make sure to complete all checklist items to stay on track.;Participate more in Q&A to clarify doubts and boost retention.
S990,70,72,1,0,70,0,Join group discussions to improve collaboration and communication skills.
S991,74,79,1,1,55,0,Participate more in Q&A to clarify doubts and boost retention.
S992,29,78,1,1,25,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
S993,65,86,1,1,49,1,Increase your lecture video completion to at least 80% to strengthen understanding.;Participate more in Q&A to clarify doubts and boost retention.
